timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,label
95,-1,1,-0.74871711,-1,0.99548214,-1,-1,-0.892857143,1.000046147,1,0.714046222,0.970073945,-0.987519501,-1,-0.242949901,-0.749611941,0.071134219,4.135299187,-1,0.333337845,0.999574074,-1,0.958559761,0.959278112,0.999472481,-1.001156633,-0.782608696,
96,-1,1,-0.74871711,-1,0.992940844,-1,-1,-0.892857143,1.000046147,1,0.342690781,0.969204002,-0.987519501,-1,-0.241309548,-0.748825999,0.078605816,4.135823748,-1,0.333337845,0.999648148,-1,0.960275845,0.958352615,-1,-1.001156633,-1,
97,-1,0.786871732,-1.101165017,-1,0.993787943,-1,-1,-0.892857143,1.000046147,1,0.565729486,0.969899957,-0.987519501,-1,-0.239669196,-0.748040057,0.078682842,4.136348308,-1,0.333337845,0.999574074,-1,0.956398767,0.957427117,-1,-1.001156633,-0.956521739,
98,-1,0.787060154,-1.101080634,-1,0.994352675,-1,-1,-0.892857143,1.000046147,1,0.565381274,0.970073945,-0.981279251,-1,-0.238028843,-0.747254115,0.082842288,4.1387463,-1,0.333337845,0.999444444,-1,0.95627165,0.955576122,0.999472481,-1.001156633,-1,
99,-1,0.785953177,-1.095574624,-1,0.990681914,0,-1,-0.892857143,1.000046147,1,0.565406403,0.969551979,-0.976599064,-1,-0.23638849,-0.746468173,0.084228769,4.138821237,-1,0.333337845,0.999518519,-1,0.95766994,0.954650625,0.999472481,-1.001156633,-0.782608696,
100,-1,0.784905083,-1.090110806,-1,0.994635042,0,-1,-0.892857143,1.000046147,1,0.565377684,0.969899957,-0.946957878,-1,-0.234748138,-0.745682231,0.091931446,4.140469856,-1,0.333337845,0.999648148,-1,0.958241968,0.953725127,0.999472481,-1.001156633,-0.739130435,
101,-1,0.783821659,-1.084657536,-1,0.993505577,0,-1,-0.892857143,1.000046147,1,0.56641514,0.969725968,-0.943837754,-1,-0.233107785,-0.744896288,0.092008473,4.142193413,-1,0.333337845,0.999462963,-1,0.958305526,0.95279963,0.999472481,-1.001156633,-1,
102,-1,0.782808893,-1.079204266,-1,0.993505577,0,-1,-0.892857143,1.000046147,1,0.077425099,0.970943889,-0.878315133,-1,-0.231467432,-0.744110346,0.094319276,4.142792911,-1,0.333337845,0.999407407,-1,0.958369085,0.951874132,-1,-1.001156633,-0.652173913,
103,-1,0.781678365,-1.073772091,-1,0.992940844,0,-1,-0.892857143,1.000046147,1,-1.225860299,0.951805133,-0.872074883,-1,-0.229827079,-0.743324404,0.096630079,4.144591405,-1,0.333337845,0.999425926,-1,0.972034195,0.950948635,-1,-1.001156633,-0.782608696,
104,-1,0.780547836,-1.068234438,-1,0.994917408,0,-1,-0.892857143,1.000046147,1,-0.304552602,0.950761201,-1,-1,-0.227913335,-0.742341977,0.097169266,4.146839522,-1,0.333337845,0.9995,-1,0.928115168,0.950023137,0.999472481,-1.001156633,-1,
105,-1,0.780547836,-1.068234438,-1,0.992658478,-1,-1,-0.892857143,1.000046147,1,0.714046222,0.950065246,-0.981279251,-1,-0.226272982,-0.741556034,0.098863855,4.149237514,-1,0.333337845,0.999574074,-1,0.927606699,0.94909764,1.000703359,-1.001156633,-1,
106,-1,0.779299543,-1.062791716,-1,0.992376112,-1,-1,-0.892857143,1.000046147,1,0.342687191,0.950239234,-0.951638066,-1,-0.224632629,-0.740770092,0.106797612,4.151560568,-1,0.333337845,0.999462963,-1,0.933072743,-1,0.9614032,-1.001156633,-1,
107,-1,0.778145461,-1.057338446,-1,0.994635042,-1,-1,-0.892857143,1.000046147,1,0.565894617,0.950587212,-0.920436817,-1,-0.222992277,-0.73998415,0.11018679,4.153733748,-1,0.333337845,0.999425926,-1,0.936314234,-1,0.972920696,-1.001156633,-1,
108,-1,0.776897169,-1.051895723,-1,0.993223211,-1,-1,-0.892857143,1.000046147,1,0.565546406,0.950065246,-0.890795632,-1,-0.221351924,-0.739198208,0.112189486,4.154333246,-1,0.333337845,0.999462963,-1,0.934026123,0.948172143,0.977492527,-1.001156633,-0.826086957,
109,-1,0.776897169,-1.051895723,-1,0.994635042,0,-1,-0.892857143,1.000046147,1,0.565392044,0.948673336,-0.887675507,-1,-0.218891395,-0.738032394,0.114038128,4.154932744,-1,0.333337845,0.999481481,-1,0.878348746,0.947246645,0.984086513,-1.001156633,-1,
110,-1,0.774471242,-1.040999731,-1,0.992093746,0,-1,-0.892857143,1.000046147,1,0.565363325,0.95476294,-0.886115445,-1,-0.218071219,-0.737639423,0.114577316,4.156056802,-1,0.333337845,0.999462963,1.009803922,0.918962723,-1,0.984086513,-1.001156633,0.347826087,
111,-1,0.77309341,-1.035557009,-1,0.991246647,0,-1,-0.892857143,1.000046147,1,0.565363325,0.945367551,-0.884555382,-1,-0.216430866,-0.736853481,0.115116503,4.157330736,-1,0.333337845,0.999333333,-1,0.917945784,0.946321148,-1,-1.001156633,0.739130435,
112,-1,0.771786236,-1.030124835,-1,0.992940844,0,-1,-0.892857143,1.000046147,1,0.566411551,0.94414963,-0.88299532,-1,-0.214790513,-0.736067539,0.116194878,4.159054292,-1,0.333337845,0.999518519,-1,0.91813646,0.94539565,-0.932389661,-1.001156633,0.695652174,
113,-1,0.770502614,-1.024650469,-1,0.994635042,0,-1,-0.892857143,1.000046147,1,0.566199752,0.953719008,-0.881435257,-1,-0.213150161,-0.735281597,0.117196226,4.15965379,-1,0.333337845,0.9995,-1,0.756316141,0.94539565,0.984086513,-1.001156633,0.695652174,
114,-1,0.769113006,-1.01923939,-1,0.993505577,0,-1,-0.892857143,1.000046147,1,0.633246699,0.944323619,-0.879875195,-1,-0.211509808,-0.734495654,0.118813788,4.162051782,-1,0.333337845,0.9995,-1,0.761464391,0.94539565,-1,-1.001156633,0.695652174,
115,-1,0.767688068,-1.013807216,-1,0.992658478,0,-1,-0.892857143,1.000046147,1,0.630471773,0.952849065,-0.878315133,-1,-0.209869455,-0.733709712,0.119352975,4.16265128,-1,0.333337845,0.9995,-1,0.763307592,0.94539565,-1,-1.001156633,0.695652174,
116,-1,0.767688068,-1.013807216,-1,0.992093746,0,-1,-0.892857143,1.000046147,1,0.56622129,0.952675076,-0.87675507,-1,-0.208229103,-0.73292377,0.121663778,-1.116377534,-1,0.333337845,0.999425926,-1,0.755616996,0.944470153,-0.957622648,-1.001156633,0.434782609,
117,-1,0.766274907,-1.008448877,-1,0.992093746,0,-1,-1,1.000046147,1,0.56641514,0.943801653,-0.875195008,-1,-0.20658875,-0.732137828,0.122202966,-1.062272846,-1,0.333337845,0.999555556,-1,0.758794928,-1,0.984086513,-1.001156633,-1,
118,-1,0.764873522,-1.003027251,-1,0.994352675,0,-1,-1,1.000046147,1,0.002792875,0.933884298,-0.873634945,-1,-0.204948397,-0.731351886,-0.995917581,-1.023530293,-1,0.333337845,0.99937037,-1,0.761337274,-1,0.973360295,-1.001156633,-1,
119,-1,0.763436808,-0.99757398,-1,0.993505577,0,-1,-1,1.000046147,1,-0.627822491,0.926402784,-0.872074883,-1,-0.203308045,-0.730565944,-0.958251492,-1.021057364,-1,0.333337845,0.99962963,-1,0.657927352,0.944470153,0.991032179,-1.001156633,-1,
120,-1,0.763436808,-0.99757398,-1,0.993223211,0,-1,-1,1.000046147,1,-0.924488272,0.931970422,-0.870514821,-1,-0.201667692,-0.729780002,-0.911881379,-1.012964143,-1,0.333337845,0.99937037,-1,0.658435822,0.943544655,0.991911377,-1.001156633,-1,
121,-1,0.760351406,-0.986709632,-1,0.992376112,0,-1,-1,1.000046147,1,-0.804534652,0.932666377,-0.868954758,-1,-0.200027339,-0.72899406,-0.901251685,-0.998351381,-1,0.333337845,0.999444444,-1,0.756888169,-1,0.991911377,-1.001156633,-1,
122,-1,0.758796929,-0.981382937,-1,0.992940844,0,-1,-1,1.000046147,1,-0.636229834,0.92292301,-0.867394696,-1,-0.197293418,-0.727710354,-0.847564028,-0.98126569,-1,0.333337845,0.999537037,-1,0.912797534,-1,0.991911377,-1.001156633,-1,
123,-1,0.757242451,-0.975919119,-1,0.993223211,0,-1,-1,1.000046147,1,-0.794005729,0.925010874,-0.865834633,-1,-0.195653065,-0.726924412,-0.833391103,-0.963205815,-1,0.333337845,0.999518519,-1,0.916483936,0.942619158,-1,-1.001156633,-1,
124,-1,0.755687974,-0.97050804,-1,0.992658478,0,-1,-0.964285714,1.000046147,1,-0.627958904,0.929882558,-0.864274571,-1,-0.194012713,-0.72613847,-0.817831697,-0.952939413,-1,0.333337845,0.999462963,-1,0.918772047,0.94169366,-0.974767012,-1.001156633,-1,
125,-1,0.999964671,-0.748748754,-1,0.992376112,0,-1,-1,1.000046147,1,-0.247672006,0.92431492,-0.862714509,-1,-0.19237236,-0.725352528,-0.804120932,-0.877777361,-1,0.333337845,0.999481481,-1,0.919979661,-1,0.991911377,-1.001156633,-1,
126,-1,0.999964671,-0.748748754,-1,0.993505577,0,-1,-1,1.000046147,1,-0.220741225,0.920661157,-0.861154446,-1,-0.190732007,-0.724566586,-0.795647988,-0.868485144,-1,0.333337845,0.999574074,-1,0.931356659,-1,-1,-1.001156633,-1,
127,-1,0.999964671,-0.748748754,-1,0.992658478,-1,-1,-0.964285714,1.000046147,1,-0.482998643,0.923618965,-0.859594384,-1,-0.189091655,-0.723780644,-0.788792605,-0.860391922,-1,0.333337845,0.999444444,-1,0.920424572,0.938917168,-1,-1.001156633,-1,
128,-1,0.999964671,-0.748748754,-1,0.993787943,-1,-1,-0.964285714,1.000046147,1,-0.729776785,0.923618965,-0.858034321,-1,-0.187451302,-0.722994701,-0.784170999,-0.837760875,-1,0.333337845,0.999481481,-1,0.922712683,0.938917168,-0.974767012,-1.001156633,-1,
129,-1,0.999964671,-0.748748754,-1,0.993505577,-1,-1,-0.964285714,1.000046147,1,-0.888999375,0.921009134,-0.856474259,-1,-0.185810949,-0.722208759,-0.782938571,-0.784105811,-1,0.333337845,0.999481481,-1,0.921822862,0.938917168,0.991911377,-1.001156633,-1,
130,-1,0.999964671,-0.748748754,-1,0.993223211,-1,-1,-0.857142857,1.000046147,1,-1,0.908481949,-0.854914197,-1,-0.184170597,-0.721422817,-0.780011554,-0.679793173,-1,0.333337845,0.999555556,-1,0.918390695,-1,-1,-1.001156633,-1,
131,-1,0.999964671,-0.748748754,-1,0.992658478,-1,-1,-0.964285714,1.000046147,1,-1,0.917703349,-0.853354134,-1,-0.182530244,-0.720636875,-0.999922973,-0.573682041,-1,0.333337845,0.999537037,-1,0.870403915,-1,-0.97599789,-1.001156633,-1,
132,-1,0.999964671,-0.748748754,-1,0.993787943,-1,-1,-0.964285714,1.000046147,1,-1,0.918225315,-0.851794072,-1,-0.180889891,-0.719850933,-0.941844791,-0.484132039,-1,0.333337845,0.999537037,-1,0.871357295,0.937991671,0.991911377,-1.001156633,-0.956521739,
133,-1,0.999964671,-0.748748754,-1,0.992940844,-1,-1,-0.964285714,1.000046147,1,-1,0.916485428,-0.850234009,-1,-0.179249539,-0.719064991,-0.922665126,-0.43849526,-1,0.333337845,0.999407407,-1,0.86595481,0.937066173,0.978195885,-1.001156633,-1,
134,-1,0.999964671,-0.748748754,-1,0.992093746,-1,-1,-0.964285714,1.000046147,1,-1,0.92292301,-0.848673947,-1,-0.177609186,-0.718279049,-0.922125939,-0.418262205,-1,0.333337845,0.99937037,-1,0.869196301,0.937066173,0.984086513,-1.001156633,-1,
135,-1,0.999964671,-0.748748754,-1,0.993787943,-1,-1,-0.964285714,1.000046147,1,-1,0.932840365,-0.847113885,-1,-0.175968833,-0.717493107,-0.920585403,-0.397204841,-1,0.333337845,0.99937037,-1,0.774176121,0.937066173,0.984086513,-1.001156633,-1,
136,-1,0.999964671,-0.748748754,-1,0.992376112,-1,-1,0.285714286,1.000046147,1,-1,0.932840365,-0.845553822,-1,-0.174328481,-0.716707165,-0.920046216,-0.386863502,-1,0.333337845,0.999444444,-1,0.942670099,0.936140676,-1,-1.001156633,-1,
137,-1,0.999964671,-0.748748754,-1,0.993505577,-1,-1,0.357142857,1.000046147,1,-1,0.93353632,-0.84399376,-1,-0.172688128,-0.715921222,-0.918505681,-0.386338941,-1,0.333337845,0.999481481,-1,0.942288747,0.935215178,-1,-1.001156633,-1,
138,-1,0.999964671,-0.748748754,-1,0.991811379,-1,-1,0.821428571,1.000046147,1,-1,0.924140931,-0.842433697,-1,-0.171047775,-0.71513528,-0.915578664,-0.384540447,-1,0.333337845,0.999555556,-1,0.932437156,0.934289681,-0.98566907,-1.001156633,-1,
139,-1,0.999964671,-0.748748754,-1,0.994070309,-1,-1,0.571428571,1.000046147,1,-1,0.93353632,-0.840873635,-1,-0.169407423,-0.714349338,-1,-1.090374312,-1,0.333337845,0.999555556,-1,0.921949979,0.933364183,0.984086513,-1.001156633,-1,
140,-1,0.999964671,-0.748748754,-1,0.995199774,-1,-1,0.464285714,1.000046147,1,-1,0.914049587,-0.839313573,-1,-0.16776707,-0.713563396,-0.984363566,-1.030199708,-1,0.333337845,0.999537037,-1,0.918072902,0.931513188,-1,-1.001156633,-1,
141,-1,0.999964671,-0.748748754,-1,0.992940844,-1,-1,-0.964285714,1.000046147,1,-1,0.917529361,-0.83775351,-1,-0.166126717,-0.712777454,-0.983208165,-1.027801716,-1,0.333337845,0.999425926,-1,0.92474656,0.930587691,-1,-1.001156633,-1,
142,-1,0.999964671,-0.748748754,-1,0.992093746,-1,-1,-0.642857143,1.000046147,1,-1,0.911091779,-0.836193448,-1,-0.164486365,-0.711991512,-0.982668977,-1.027277155,-1,0.333337845,0.999462963,-1,0.761019481,0.929662193,0.984086513,-1.001156633,-1,
143,-1,0.78536436,-1.103612132,-1,0.994352675,-1,-1,1,1.000046147,1,-1,0.91491953,-0.834633385,-1,-0.162846012,-0.71120557,-0.981205469,-1.026302971,-1,0.333337845,0.999462963,-1,0.764388089,0.928736696,0.984086513,-1.001156633,-1,
144,-1,0.784363371,-1.098190506,-1,0.994635042,-1,-1,-0.892857143,1.000046147,1,-1,0.917877338,-0.828393136,-1,-0.161205659,-0.710419628,-0.979587907,-1.025703473,-1,0.333337845,0.999537037,-1,0.765150793,0.927811199,0.984086513,-1.001156633,-0.956521739,
145,-1,0.783256395,-1.092652852,-1,0.994070309,-1,-1,-0.571428571,1.000046147,1,-1,0.918573293,-0.820592824,-1,-0.159565307,-0.709633685,-0.978971693,-1.025103975,-1,0.333337845,0.99962963,-1,0.763307592,0.926885701,0.984086513,-1.001156633,-1,
146,-1,0.782243629,-1.087178486,-1,0.992658478,-1,-1,-0.821428571,1.000046147,1,-1,0.917355372,-0.815912637,-1,-0.157924954,-0.708847743,-0.97666089,-1.023230544,-1,0.333337845,0.999518519,-1,0.759938984,0.925034706,-1,-1.001156633,-0.956521739,
147,-1,0.7811131,-1.08175686,-1,0.994070309,-1,-1,-0.892857143,1.000046147,1,-1,0.906568073,-0.814352574,-1,-0.156284601,-0.708061801,-1,-1.094720671,-1,0.333337845,0.9995,-1,0.661740871,0.924109209,-1,-1.001156633,-1,
148,-1,0.779982571,-1.07630359,-1,0.993787943,-1,-1,-0.535714286,1.000046147,1,-1,0.914745542,-0.814352574,-1,-0.154644249,-0.707275859,-0.975736568,-1.042264603,-1,0.333337845,0.999407407,-1,0.659134967,0.923183711,-0.98566907,-1.001156633,-1,
149,-1,0.778840266,-1.070860868,-1,0.994070309,-1,-1,-0.892857143,1.000046147,1,-1,0.913701609,-0.812792512,-1,-0.153003896,-0.706489917,-0.97427306,-1.04181498,-1,0.333337845,0.9995,-1,0.763816061,0.922258214,0.984086513,-1.001156633,-0.782608696,
150,-1,0.777721513,-1.065418146,-1,0.992658478,0,-1,-0.892857143,1.000046147,1,-1,0.913353632,-0.812792512,-1,-0.151363543,-0.705703975,-0.973733873,-1.041140545,-1,0.333337845,0.999425926,-1,0.764260972,0.920407219,-1,-0.20513979,0.260869565,
151,-1,0.776461444,-1.059985971,-1,0.994352675,0,-1,-0.892857143,1.000046147,1,-1,0.907264028,-0.812792512,-1,-0.14972319,-0.704918033,-0.960793376,-1.040166361,-1,0.333337845,0.999444444,-1,0.765214352,0.918556224,-1,0.403213272,0.695652174,
152,-1,0.775330915,-1.054532701,-1,0.991811379,0,-1,-0.928571429,1.000046147,1,-1,0.913875598,-0.806552262,-1,-0.148082838,-0.704132091,-0.956094743,-1.0396418,-1,0.333337845,0.999407407,-1,0.75962119,0.917630727,-0.98566907,-0.635696601,0.695652174,
153,-1,0.775330915,-1.054532701,-1,0.991811379,0,-1,-0.964285714,0.858634709,0.780381811,-1,0.911439756,-1,-1,-0.146442485,-0.703346149,-0.941536684,-1.039192177,-1,0.333337845,0.9995,-1,0.763307592,0.916705229,0.984086513,-1.001192778,0.695652174,
154,-1,0.774047294,-1.049079431,-1,0.992093746,0,-1,-0.821428571,0.616390018,0.322843006,-1,0.913005655,-0.996879875,-1,-0.144802132,-0.702560206,-0.930136723,-1.037693432,-1,0.333337845,0.999425926,-1,0.699176915,0.915779732,-1,-1.001192778,0.652173913,
155,-1,0.772799001,-1.043636709,-1,0.993787943,0,-1,-0.678571429,0.410573401,-0.13479979,-1,0.911613745,-0.996879875,-1,-0.14316178,-0.701774264,-0.854265357,-1.088725692,-1,0.333337845,0.9995,-1,0.6961261,0.914854234,-1,-1.001192778,0.608695652,
156,-1,0.771527156,-1.038215082,-1,0.993787943,0,-1,-0.964285714,0.204698332,-0.219738599,-1,0.898738582,-0.996879875,-1,-0.141521427,-0.700988322,-0.788330445,-1.031173892,-1,0.333337845,0.999518519,-1,0.851399879,0.913928737,-0.997977844,-1.001192778,1,
157,-1,0.770243535,-1.032761812,-1,0.993223211,0,-1,-0.857142857,0.166485926,-0.219902796,-1,0.909873858,-1,-1,-0.139881074,-0.70020238,-0.721548238,-1.030574394,-1,0.333337845,0.999703704,-1,0.913306003,0.913003239,0.984086513,-1.001192778,-1,
158,-1,0.768959913,-1.027308542,-1,0.993787943,0,-1,-0.785714286,0.307903517,0.130043567,-1,0.900130492,-0.996879875,-1,-0.138240722,-0.699416438,-0.679414597,-1.030124771,-1,0.333337845,0.999388889,-1,0.921505069,0.912077742,0.986987867,-1.001192778,-1,
159,-1,0.767546752,-1.02186582,-1,0.994635042,0,-1,-0.892857143,0.19190959,0.472075662,-1,0.910047847,-0.996879875,-1,-0.136600369,-0.698630496,-0.678798382,-1.020307992,-1,0.333337845,0.999425926,-1,0.918390695,0.907450255,0.991032179,-1.001192778,-1,
160,-1,0.766133591,-1.016433646,-1,0.994917408,0,-1,-0.892857143,0.191860367,0.472081135,-1,0.910569813,-0.996879875,-1,-0.134960016,-0.697844554,-0.671095706,-1.016711005,-1,0.333337845,0.999462963,-1,0.919471192,0.902822767,0.979338843,-1.001192778,-1,
161,-1,0.76472043,-1.011001471,-1,0.993505577,0,-1,-0.678571429,0.24977119,0.468485233,-1,0.902566333,-1,-1,-0.133319664,-0.697058612,-0.670556518,-1.00217318,-1,0.333337845,0.999574074,-1,0.922522007,0.90189727,0.962634078,-1.001192778,-1,
162,-1,0.763319045,-1.005590393,-1,0.994070309,0,-1,-0.857142857,0.308986422,0.465256037,-1,0.905872118,-0.996879875,-1,-0.131679311,-0.69627267,-0.666011939,-0.9891341,-1,0.333337845,0.999444444,-1,0.922522007,-1,0.983910673,-1.001192778,-1,
163,-1,0.761882331,-1.000232054,-1,0.992658478,0,-1,-0.857142857,0.381101149,0.469070867,-1,0.908481949,-0.990639626,-1,-0.130038958,-0.695486727,-0.665087618,-0.977593765,-1,0.333337845,0.999537037,-1,0.816760416,-1,0.983910673,-1.001192778,-1,
164,-1,0.761882331,-1.000232054,-1,0.992093746,0,-1,-0.821428571,0.44919805,0.511969919,-1,0.902740322,-0.985959438,-1,-0.128398606,-0.694700785,-0.664548431,-0.967851924,-1,0.333337845,0.999388889,-1,0.919471192,0.900046275,0.983910673,-1.001192778,-1,
165,-1,0.760351406,-0.994778784,-1,0.992658478,0,-1,-0.857142857,0.272512202,0.035723668,-1,0.90569813,-0.964118565,-1,-0.126758253,-0.693914843,-0.65145388,-0.956536401,-1,0.333337845,0.999333333,-1,0.935487972,0.899120777,-1,-1.001192778,-1,
166,-1,0.758808705,-0.989357158,-1,0.994070309,0,-1,-0.857142857,0.288226635,-0.078463997,-1,0.898738582,-0.950078003,-1,-0.1251179,-0.693128901,-0.650837666,-0.9494923,-1,0.333337845,0.999314815,-1,0.780277751,0.897269783,-1,-1.001192778,-1,
167,-1,0.757266004,-0.983946079,-1,0.994635042,0,-1,-0.821428571,0.307903517,-0.219902796,-1,0.904828186,-0.936037441,-1,-0.123477548,-0.692342959,-0.64621606,-0.888643261,-1,0.333337845,0.999407407,-1,0.882035148,0.896344285,0.983910673,-1.001192778,-1,
168,-1,0.755687974,-0.978577192,-1,0.994635042,0,-1,-0.857142857,0.25527801,-0.219809751,-1,0.90430622,-0.929797192,-1,-0.121837195,-0.691557017,-0.645676873,-0.880475102,-1,0.333337845,0.9995,-1,0.890170655,-1,0.978107966,-1.001192778,-0.913043478,
169,-1,0.754133497,-0.973155566,-1,0.993505577,0,-1,-0.75,0.166485926,-0.219738599,-1,0.90569813,-0.918876755,-1,-0.120196842,-0.690771075,-0.644906605,-0.856495185,-1,0.333337845,0.999481481,-1,0.956144532,0.89449329,0.983822754,-1.001192778,-1,
170,-1,1.000011776,-0.74871711,-1,0.993505577,0,-1,-0.857142857,0.307903517,-0.219902796,-1,0.904828186,-0.914196568,-1,-0.11855649,-0.689985133,-0.644290391,-0.829742591,-1,0.333337845,0.999574074,-1,0.95576318,0.893567793,0.983822754,-1.001192778,-1,
171,-1,1.000011776,-0.74871711,-1,0.994070309,0,-1,-0.857142857,0.307903517,-0.142807102,-1,0.893344933,-0.906396256,-1,-0.116916137,-0.68919919,-0.642518775,-0.785079996,-1,0.333337845,0.999351852,-1,0.954555566,0.891716798,0.983822754,-1.001192778,-1,
172,-1,1.000011776,-0.74871711,-1,0.994352675,0,-1,-0.75,0.087418455,0.174557217,-1,0.900826446,-0.904836193,-1,-0.115275784,-0.688413248,-0.641979588,-0.688935517,-1,0.333337845,0.999518519,-1,0.95391998,0.8907913,-1,-1.001192778,-1,
173,-1,1.000011776,-0.74871711,-1,0.992658478,0,-1,-0.785714286,-0.715654289,0.491861331,-1,0.901870378,-0.900156006,-1,-0.113635432,-0.687627306,-0.640901213,-0.595189029,-1,0.333337845,0.999407407,-1,0.954492007,0.889865803,-1,-1.001192778,-1,
174,-1,1.000011776,-0.74871711,-1,0.992658478,0,-1,-0.857142857,-1.158990191,0.521520678,-1,0.904132231,-0.895475819,-1,-0.111995079,-0.686841364,-0.639822838,-0.51425681,-1,0.333337845,0.999518519,-1,0.954174214,0.888940305,0.935466854,-1.001192778,-1,
175,-1,1.000011776,-0.74871711,-1,0.991811379,0,-1,-0.75,-1.169594664,0.521515205,-1,0.900478469,-0.890795632,-1,-0.110354726,-0.686055422,-0.637435009,-0.442766683,-1,0.333337845,0.999592593,-1,0.952839483,0.888014808,0.954809214,-1.001192778,-1,
176,-1,1.000011776,-0.74871711,-1,0.993223211,0,-1,-0.678571429,-1.159999262,0.521526151,-1,0.892301,-0.88299532,-1,-0.108714374,-0.68526948,-0.636356634,-0.423283,-1,0.333337845,0.999611111,-1,0.944131948,-1,0.973799894,-1.001192778,0.739130435,
177,-1,1.000011776,-0.74871711,-1,0.994352675,0,-1,-0.892857143,-1.22836689,-0.234286402,-1,0.897520661,-0.875195008,-1,-0.107074021,-0.684483538,-0.612940497,-0.416089025,-1,0.333337845,0.99937037,-1,0.939237932,-1,0.924828556,-1.001192778,0.826086957,
178,-1,1.000011776,-0.74871711,-1,0.992093746,0,-1,-0.892857143,-1.223278465,-1.086580774,-1,0.894388865,-0.868954758,-1,-0.105433668,-0.683697596,-0.611862122,-0.40672187,-1,0.333337845,0.99937037,-1,0.941462485,0.886163813,0.924828556,-1.001192778,0.826086957,
179,-1,1.000011776,-0.74871711,-1,0.994352675,-1,-1,-0.75,-0.995019251,-1.049154936,-1,0.900130492,-1,-1,-0.103793316,-0.682911654,-0.610783747,-0.403799318,-1,0.333337845,0.999518519,-1,0.942797216,0.885238316,0.924828556,-1.001192778,0.652173913,
180,-1,1.000011776,-0.74871711,-1,0.992658478,-1,-1,-0.892857143,-0.292195237,-1.167907262,-1,0.900130492,-0.996879875,-1,-0.102152963,-0.682125711,-0.609705373,-0.40319982,-1,0.333337845,0.999462963,-1,0.939682842,0.885238316,-1,-1.001192778,0.956521739,
